,image_id,trait_type,value
10378,3851,accessory,Shaved Head
10379,3852,type,Male
10380,3852,accessory,Earring
10381,3852,accessory,Eye Patch
10382,3852,accessory,Frown
10383,3852,accessory,Bandana
10384,3852,accessory,Handlebars
10385,3852,accessory,5 attributes
10386,3853,type,Female
10387,3853,accessory,Regular Shades
10388,3853,accessory,Straight Hair
10389,3853,accessory,2 attributes
10390,3854,type,Male
10391,3854,accessory,Earring
10392,3854,accessory,Police Cap
10393,3856,type,Female
10394,3856,accessory,Cap
10395,3856,accessory,Earring
10396,3857,type,Male
10397,3857,accessory,Nerd Glasses
10398,3857,accessory,Shaved Head
10399,3858,type,Female
10400,3858,accessory,Purple Lipstick
10401,3858,accessory,Earring
10402,3858,accessory,Knitted Cap
10403,3858,accessory,Clown Eyes Blue
10404,3858,accessory,Clown Nose
10405,3859,type,Female
10406,3859,accessory,Cigarette
10407,3859,accessory,VR
10408,3859,accessory,Mohawk Thin
10409,3859,accessory,3 attributes
10410,386,type,Male
10411,386,accessory,Earring
10412,386,accessory,Do-rag
10413,386,accessory,2 attributes
10414,3860,type,Male
10415,3860,accessory,Shadow Beard
10416,3860,accessory,Mohawk
10417,3860,accessory,Cigarette
10418,3860,accessory,Big Shades
10419,3861,type,Female
10420,3861,accessory,Purple Lipstick
10421,3861,accessory,Wild Blonde
10422,3862,type,Male
10423,3862,accessory,Mohawk Dark
10424,3862,accessory,Small Shades
10425,3863,type,Male
10426,3863,accessory,Gold Chain
10427,3863,accessory,Bandana
10428,3864,type,Female
10429,3864,accessory,Horned Rim Glasses
10430,3864,accessory,Crazy Hair
10431,3865,type,Male
10432,3865,accessory,Nerd Glasses
10433,3865,accessory,Knitted Cap
10434,3865,accessory,Buck Teeth
10435,3866,type,Male
10436,3866,accessory,Cap
10437,3866,accessory,VR
10438,3867,type,Female
10439,3867,accessory,Hot Lipstick
10440,3867,accessory,Tassle Hat
10441,3867,accessory,2 attributes
10442,3868,type,Male
10443,3868,accessory,Cigarette
10444,3868,accessory,Stringy Hair
10445,3869,type,Male
10446,3869,accessory,Peak Spike
10447,3869,accessory,Shadow Beard
10448,3869,accessory,Eye Mask
10449,3869,accessory,Vape
10450,3870,type,Female
10451,3870,accessory,Purple Lipstick
10452,3870,accessory,Blue Eye Shadow
10453,3870,accessory,Straight Hair Blonde
10454,3871,type,Male
10455,3871,accessory,Messy Hair
10456,3871,accessory,Smile
10457,3871,accessory,Front Beard Dark
10458,3871,accessory,Clown Nose
10459,3871,accessory,Medical Mask
10460,3875,type,Male
10461,3875,accessory,Frumpy Hair
10462,3875,accessory,Silver Chain
10463,3876,type,Male
10464,3876,accessory,Hoodie
10465,3876,accessory,3D Glasses
10466,3878,type,Male
10467,3878,accessory,Earring
10468,3878,accessory,Headband
10469,3878,accessory,Handlebars
10470,3879,type,Female
10471,3879,accessory,Black Lipstick
10472,3879,accessory,Mohawk Thin
10473,3879,accessory,Purple Eye Shadow
10474,388,type,Female
10475,388,accessory,Hot Lipstick
10476,388,accessory,Clown Eyes Blue
10477,388,accessory,Straight Hair Blonde
10478,3881,type,Male
10479,3881,accessory,Fedora
10480,3881,accessory,Eye Mask
10481,3882,type,Female
10482,3882,accessory,Black Lipstick
10483,3882,accessory,Clown Hair Green
10484,3882,accessory,2 attributes
10485,3883,type,Male
10486,3883,accessory,VR
10487,3883,accessory,Wild Hair
10488,3884,type,Female
10489,3884,accessory,Messy Hair
10490,3884,accessory,Classic Shades
10491,3884,accessory,2 attributes
10492,3885,type,Female
10493,3885,accessory,Green Eye Shadow
10494,3885,accessory,Clown Hair Green
10495,3886,type,Male
10496,3886,accessory,Mohawk Thin
10497,3886,accessory,Silver Chain
10498,3886,accessory,2 attributes
10499,3887,type,Male
10500,3887,accessory,Chinstrap
10501,3887,accessory,Top Hat
10502,3887,accessory,2 attributes
10503,3888,type,Male
10504,3888,accessory,Messy Hair
10505,3888,accessory,Big Shades
10506,3888,accessory,Handlebars
10507,3888,accessory,Clown Nose
10508,3889,type,Male
10509,3889,accessory,Smile
10510,3889,accessory,Police Cap
10511,3889,accessory,2 attributes
10512,3890,type,Male
10513,3890,accessory,Horned Rim Glasses
10514,3890,accessory,Stringy Hair
10515,3890,accessory,Chinstrap
10516,3891,type,Female
10517,3891,accessory,Mole
10518,3891,accessory,Hot Lipstick
10519,3891,accessory,Blonde Bob
10520,3893,type,Male
10521,3893,accessory,Regular Shades
10522,3893,accessory,Frumpy Hair
10523,3893,accessory,Normal Beard
10524,3894,type,Female
10525,3894,accessory,Cap
10526,3894,accessory,Pipe
10527,3894,accessory,2 attributes
10528,3895,type,Male
10529,3895,accessory,Classic Shades
10530,3895,accessory,Hoodie
10531,3895,accessory,Mustache
10532,3895,accessory,3 attributes
10533,3898,type,Female
10534,3898,accessory,Gold Chain
10535,3898,accessory,Frumpy Hair
10536,3899,type,Female
10537,3899,accessory,Knitted Cap
10538,3899,accessory,Clown Eyes Blue
10539,39,type,Male
10540,39,accessory,Shaved Head
10541,39,accessory,Regular Shades
10542,39,accessory,Frown
10543,39,accessory,3 attributes
10544,390,type,Female
10545,390,accessory,Messy Hair
10546,390,accessory,1 attributes
10547,3900,type,Male
10548,3900,accessory,Cap
10549,3900,accessory,Gold Chain
10550,3900,accessory,Earring
10551,3900,accessory,Clown Eyes Blue
10552,3900,accessory,4 attributes
10553,3901,type,Male
10554,3901,accessory,Mohawk Thin
10555,3901,accessory,Vape
10556,3901,accessory,2 attributes
10557,3902,type,Male
10558,3902,accessory,Cigarette
10559,3902,accessory,Frumpy Hair
10560,3902,accessory,Luxurious Beard
10561,3903,type,Male
10562,3903,accessory,Eye Patch
10563,3903,accessory,Luxurious Beard
10564,3903,accessory,Headband
10565,3904,type,Male
10566,3904,accessory,Chinstrap
10567,3904,accessory,Fedora
10568,3904,accessory,2 attributes
10569,3905,type,Male
10570,3905,accessory,Frumpy Hair
10571,3905,accessory,Mustache
10572,3907,type,Male
10573,3907,accessory,Muttonchops
10574,3907,accessory,Earring
10575,3907,accessory,Fedora
10576,3907,accessory,Clown Eyes Blue
10577,3907,accessory,4 attributes
10578,3908,type,Female
10579,3908,accessory,Purple Lipstick
10580,3908,accessory,Dark Hair
10581,3908,accessory,Medical Mask
10582,3909,type,Female
10583,3909,accessory,Purple Lipstick
10584,3909,accessory,Earring
10585,3909,accessory,Dark Hair
10586,3909,accessory,3 attributes
10587,3910,type,Male
10588,3910,accessory,Eye Patch
10589,3910,accessory,Clown Hair Green
10590,3911,type,Female
10591,3911,accessory,Purple Lipstick
10592,3911,accessory,Knitted Cap
10593,3911,accessory,Clown Eyes Blue
10594,3912,type,Female
10595,3912,accessory,Mohawk
10596,3912,accessory,Mole
10597,3912,accessory,Black Lipstick
10598,3913,type,Female
10599,3913,accessory,Green Eye Shadow
10600,3913,accessory,Earring
10601,3913,accessory,Mohawk Thin
10602,3913,accessory,3 attributes
10603,3914,type,Male
10604,3914,accessory,Mole
10605,3914,accessory,Cowboy Hat
10606,3914,accessory,2 attributes
10607,3917,type,Male
10608,3917,accessory,Clown Eyes Green
10609,3917,accessory,Earring
10610,3917,accessory,Headband
10611,3917,accessory,3 attributes
10612,3918,type,Female
10613,3918,accessory,Mohawk Thin
10614,3918,accessory,3D Glasses
10615,3919,accessory,Clown Eyes Green
10616,3919,type,Female
10617,3919,accessory,Red Mohawk
10618,392,type,Male
10619,392,accessory,Shaved Head
10620,3920,type,Female
10621,3920,accessory,Earring
10622,3920,accessory,Mohawk Thin
10623,3921,type,Male
10624,3921,accessory,Horned Rim Glasses
10625,3921,accessory,Clown Hair Green
10626,3923,type,Male
10627,3923,accessory,Cap
10628,3923,accessory,Cigarette
10629,3924,type,Male
10630,3924,accessory,Nerd Glasses
10631,3924,accessory,Mohawk Thin
10632,3924,accessory,2 attributes
10633,3925,type,Male
10634,3925,accessory,Do-rag
10635,3925,accessory,3D Glasses
10636,3926,type,Male
10637,3926,accessory,Shadow Beard
10638,3926,accessory,Earring
10639,3926,accessory,Do-rag
10640,3926,accessory,3 attributes
10641,3927,type,Male
10642,3927,accessory,VR
10643,3927,accessory,Shaved Head
10644,3927,accessory,Front Beard Dark
10645,3928,type,Male
10646,3928,accessory,Vampire Hair
10647,3928,accessory,Mole
10648,3928,accessory,Regular Shades
10649,3928,accessory,3 attributes
10650,3929,type,Male
10651,3929,accessory,Shaved Head
10652,3929,accessory,Regular Shades
10653,3929,accessory,Frown
10654,393,type,Male
10655,393,accessory,Cigarette
10656,393,accessory,VR
10657,393,accessory,Cap Forward
10658,3930,type,Male
10659,3930,accessory,Cigarette
10660,3930,accessory,Earring
10661,3930,accessory,Bandana
10662,3930,accessory,Handlebars
10663,3930,accessory,4 attributes
10664,3931,type,Male
10665,3931,accessory,Vampire Hair
10666,3931,accessory,Goat
10667,3931,accessory,2 attributes
10668,3932,type,Female
10669,3932,accessory,Green Eye Shadow
10670,3932,accessory,Hot Lipstick
10671,3932,accessory,Pink With Hat
10672,3933,type,Male
10673,3933,accessory,Shadow Beard
10674,3933,accessory,Earring
10675,3933,accessory,Wild Hair
10676,3933,accessory,Vape
10677,3934,type,Male
10678,3934,accessory,Clown Eyes Green
10679,3934,accessory,Earring
10680,3934,accessory,Crazy Hair
10681,3934,accessory,Normal Beard
10682,3934,accessory,4 attributes
10683,3935,type,Male
10684,3935,accessory,Earring
10685,3935,accessory,Shaved Head
10686,3935,accessory,Front Beard Dark
10687,3936,type,Male
10688,3936,accessory,Frumpy Hair
10689,3936,accessory,3D Glasses
10690,3937,type,Male
10691,3937,accessory,Nerd Glasses
10692,3937,accessory,Wild Hair
10693,3938,type,Male
10694,3938,accessory,Shadow Beard
10695,3938,accessory,Mohawk
10696,3938,accessory,Clown Nose
10697,3938,accessory,3 attributes
10698,3939,type,Female
10699,3939,accessory,Mohawk Thin
10700,3939,accessory,Eye Mask
10701,3940,accessory,Clown Eyes Green
10702,3940,type,Female
10703,3940,accessory,Black Lipstick
10704,3940,accessory,Half Shaved
10705,3941,type,Male
10706,3941,accessory,Earring
10707,3941,accessory,Shaved Head
10708,3941,accessory,Big Shades
10709,3941,accessory,3 attributes
10710,3942,type,Male
10711,3942,accessory,VR
10712,3942,accessory,Earring
10713,3942,accessory,Chinstrap
10714,3942,accessory,Purple Hair
10715,3942,accessory,4 attributes
10716,3943,type,Male
10717,3943,accessory,Cap Forward
10718,3943,accessory,Spots
10719,3943,accessory,Medical Mask
10720,3943,accessory,Buck Teeth
10721,3943,accessory,4 attributes
10722,3944,type,Male
10723,3944,accessory,Muttonchops
10724,3944,accessory,3D Glasses
10725,3944,accessory,Police Cap
10726,3944,accessory,3 attributes
10727,3945,type,Male
10728,3945,accessory,Cap
10729,3945,accessory,Horned Rim Glasses
10730,3945,accessory,Normal Beard
10731,3946,type,Female
10732,3946,accessory,Mole
10733,3946,accessory,Purple Lipstick
10734,3946,accessory,Crazy Hair
10735,3947,type,Female
10736,3947,accessory,Mohawk
10737,3947,accessory,Black Lipstick
10738,3947,accessory,Earring
10739,3948,type,Female
10740,3948,accessory,Purple Lipstick
10741,3948,accessory,Straight Hair Dark
10742,3949,type,Female
10743,3949,accessory,Black Lipstick
10744,3949,accessory,Half Shaved
10745,3949,accessory,Purple Eye Shadow
10746,3950,type,Female
10747,3950,accessory,Earring
10748,3950,accessory,Hot Lipstick
10749,3950,accessory,Clown Eyes Blue
10750,3950,accessory,Crazy Hair
10751,3951,type,Female
10752,3951,accessory,Earring
10753,3951,accessory,Mohawk Thin
10754,3951,accessory,Purple Eye Shadow
10755,3952,type,Male
10756,3952,accessory,Messy Hair
10757,3952,accessory,Cigarette
10758,3952,accessory,Handlebars
10759,3953,type,Male
10760,3953,accessory,Wild Hair
10761,3953,accessory,Goat
10762,3953,accessory,Pipe
10763,3954,accessory,Clown Eyes Green
10764,3954,type,Female
10765,3954,accessory,Black Lipstick
10766,3954,accessory,Half Shaved
10767,3955,type,Male
10768,3955,accessory,Horned Rim Glasses
10769,3955,accessory,Fedora
10770,3955,accessory,2 attributes
10771,3956,type,Male
10772,3956,accessory,Earring
10773,3956,accessory,Shaved Head
10774,3956,accessory,Front Beard Dark
10775,3957,type,Female
10776,3957,accessory,Black Lipstick
10777,3957,accessory,Purple Eye Shadow
10778,3957,accessory,Crazy Hair
10779,3957,accessory,3 attributes
10780,3958,type,Male
10781,3958,accessory,Cigarette
10782,3958,accessory,Regular Shades
10783,3958,accessory,Headband
10784,3959,type,Female
10785,3959,accessory,Cigarette
10786,3959,accessory,Stringy Hair
10787,3959,accessory,2 attributes
10788,396,type,Female
10789,396,accessory,Straight Hair Blonde
10790,396,accessory,1 attributes
10791,3960,type,Male
10792,3960,accessory,Do-rag
10793,3960,accessory,Small Shades
10794,3960,accessory,2 attributes
10795,3961,type,Female
10796,3961,accessory,Black Lipstick
10797,3961,accessory,Cigarette
10798,3961,accessory,Earring
10799,3961,accessory,Mohawk Thin
10800,3961,accessory,Clown Nose
10801,3961,accessory,5 attributes
10802,3962,type,Female
10803,3962,accessory,Green Eye Shadow
10804,3962,accessory,Straight Hair Blonde
10805,3963,type,Male
10806,3963,accessory,Earring
10807,3963,accessory,Bandana
10808,3964,type,Female
10809,3964,accessory,Green Eye Shadow
10810,3964,accessory,Mole
10811,3964,accessory,Black Lipstick
10812,3964,accessory,Dark Hair
10813,3964,accessory,4 attributes
10814,3965,type,Female
10815,3965,accessory,Blue Eye Shadow
10816,3965,accessory,Straight Hair
10817,3965,accessory,2 attributes
10818,3966,type,Male
10819,3966,accessory,Shadow Beard
10820,3966,accessory,Vampire Hair
10821,3966,accessory,Earring
10822,3966,accessory,Small Shades
10823,3966,accessory,4 attributes
10824,3967,type,Male
10825,3967,accessory,Vampire Hair
10826,3967,accessory,Rosy Cheeks
10827,3967,accessory,2 attributes
10828,3970,type,Female
10829,3970,accessory,Earring
10830,3970,accessory,Clown Eyes Blue
10831,3970,accessory,Tassle Hat
10832,3971,type,Male
10833,3971,accessory,Earring
10834,3971,accessory,Knitted Cap
10835,3971,accessory,Front Beard
10836,3972,type,Male
10837,3972,accessory,Stringy Hair
10838,3972,accessory,Chinstrap
10839,3975,type,Female
10840,3975,accessory,Earring
10841,3975,accessory,Hot Lipstick
10842,3975,accessory,Tassle Hat
10843,3976,type,Female
10844,3976,accessory,Horned Rim Glasses
10845,3976,accessory,Earring
10846,3976,accessory,Hot Lipstick
10847,3976,accessory,Straight Hair Dark
10848,3977,type,Male
10849,3977,accessory,Cigarette
10850,3977,accessory,VR
10851,3977,accessory,Earring
10852,3977,accessory,Mohawk Dark
10853,3978,type,Male
10854,3978,accessory,Mole
10855,3978,accessory,Wild Hair
10856,3978,accessory,Smile
10857,3979,type,Male
10858,3979,accessory,Normal Beard Black
10859,3979,accessory,Cap Forward
10860,3979,accessory,2 attributes
10861,398,type,Male
10862,398,accessory,Bandana
10863,398,accessory,1 attributes
10864,3981,type,Female
10865,3981,accessory,Green Eye Shadow
10866,3981,accessory,Clown Nose
10867,3981,accessory,Red Mohawk
10868,3982,type,Male
10869,3982,accessory,Knitted Cap
10870,3982,accessory,Smile
10871,3982,accessory,Small Shades
10872,3982,accessory,3 attributes
10873,3983,type,Male
10874,3983,accessory,Nerd Glasses
10875,3983,accessory,Hoodie
10876,3983,accessory,2 attributes
10877,3985,type,Female
10878,3985,accessory,Mohawk
10879,3985,accessory,Purple Lipstick
10880,3985,accessory,Earring
10881,3985,accessory,Eye Patch
10882,3986,type,Female
10883,3986,accessory,Mole
10884,3986,accessory,Classic Shades
10885,3986,accessory,Black Lipstick
10886,3986,accessory,Mohawk Dark
10887,3987,type,Male
10888,3987,accessory,Mohawk Dark
10889,3987,accessory,Eye Mask
10890,3987,accessory,2 attributes
10891,3988,type,Female
10892,3988,accessory,Cap
10893,3988,accessory,3D Glasses
10894,399,type,Male
10895,399,accessory,Small Shades
10896,399,accessory,Purple Hair
10897,3990,type,Male
10898,3990,accessory,Hoodie
10899,3990,accessory,Front Beard Dark
10900,3992,type,Male
10901,3992,accessory,Gold Chain
10902,3992,accessory,Mohawk Dark
10903,3993,type,Male
10904,3993,accessory,Peak Spike
10905,3993,accessory,Front Beard Dark
10906,3993,accessory,2 attributes
10907,3994,type,Male
10908,3994,accessory,Shadow Beard
10909,3994,accessory,Small Shades
10910,3994,accessory,Crazy Hair
10911,3995,type,Female
10912,3995,accessory,Purple Lipstick
10913,3995,accessory,Purple Eye Shadow
10914,3995,accessory,Red Mohawk
10915,3997,type,Female
10916,3997,accessory,Purple Lipstick
10917,3997,accessory,Clown Eyes Blue
10918,3997,accessory,Mohawk Dark
10919,3998,type,Female
10920,3998,accessory,Black Lipstick
10921,3998,accessory,Half Shaved
10922,3999,type,Female
10923,3999,accessory,Earring
10924,3999,accessory,Big Shades
10925,3999,accessory,Hot Lipstick
10926,3999,accessory,Pipe
10927,3999,accessory,Straight Hair Blonde
10928,3999,accessory,5 attributes
10929,40,type,Male
10930,40,accessory,Chinstrap
10931,40,accessory,Bandana
10932,40,accessory,Smile
10933,4001,type,Male
10934,4001,accessory,Classic Shades
10935,4001,accessory,Cigarette
10936,4001,accessory,Stringy Hair
10937,4001,accessory,Front Beard Dark
10938,4002,type,Male
10939,4002,accessory,Earring
10940,4002,accessory,Frown
10941,4002,accessory,Bandana
10942,4002,accessory,Small Shades
10943,4003,type,Male
10944,4003,accessory,Shadow Beard
10945,4003,accessory,Do-rag
10946,4003,accessory,Medical Mask
10947,4004,type,Female
10948,4004,accessory,Eye Patch
10949,4004,accessory,Tiara
10950,4006,type,Female
10951,4006,accessory,Purple Lipstick
10952,4006,accessory,Earring
10953,4006,accessory,Mohawk Thin
10954,4007,type,Male
10955,4007,accessory,Earring
10956,4007,accessory,Chinstrap
10957,4007,accessory,Regular Shades
10958,4007,accessory,Frumpy Hair
10959,4009,type,Female
10960,4009,accessory,Black Lipstick
10961,4009,accessory,Clown Eyes Blue
10962,4009,accessory,Headband
10963,4009,accessory,3 attributes
10964,401,type,Male
10965,401,accessory,Big Beard
10966,401,accessory,Earring
10967,401,accessory,Frumpy Hair
10968,4010,type,Female
10969,4010,accessory,Mohawk
10970,4010,accessory,Welding Goggles
10971,4013,type,Male
10972,4013,accessory,Muttonchops
10973,4013,accessory,Big Shades
10974,4013,accessory,Police Cap
10975,4014,type,Male
10976,4014,accessory,Earring
10977,4014,accessory,Bandana
10978,4014,accessory,Normal Beard
10979,4014,accessory,3 attributes
10980,4015,type,Female
10981,4015,accessory,Hot Lipstick
10982,4015,accessory,Wild White Hair
10983,4015,accessory,Welding Goggles
10984,4015,accessory,3 attributes
10985,4016,type,Female
10986,4016,accessory,Earring
10987,4016,accessory,Regular Shades
10988,4016,accessory,Straight Hair
10989,4017,type,Male
10990,4017,accessory,Earring
